Testing v8 version different from logging version
Statistical profiling result from typescript272-isolate-0x55f0275101c0-v8.log, (5169 ticks, 86 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
   1831   35.4%          /usr/local/bin/node
   1419   27.5%          /lib/ld-musl-x86_64.so.1
    240    4.6%          [vdso]
      2    0.0%          /usr/lib/libstdc++.so.6.0.22

 [JavaScript]:
   ticks  total  nonlib   name
      1    0.0%    0.1%  LazyCompile: ~isIdentifierStart /app/node_modules/typescript/lib/tsc.js:4503:31
      1    0.0%    0.1%  LazyCompile: ~isIdenticalTo /app/node_modules/typescript/lib/tsc.js:26958:35
      1    0.0%    0.1%  LazyCompile: ~isGlobalSourceFile /app/node_modules/typescript/lib/tsc.js:20313:36
      1    0.0%    0.1%  LazyCompile: ~isGenericObjectType /app/node_modules/typescript/lib/tsc.js:25824:37
      1    0.0%    0.1%  LazyCompile: ~isExpressionNode /app/node_modules/typescript/lib/tsc.js:6685:30
      1    0.0%    0.1%  LazyCompile: ~isExpressionKind /app/node_modules/typescript/lib/tsc.js:10184:30
      1    0.0%    0.1%  LazyCompile: ~isEvalOrArgumentsIdentifier /app/node_modules/typescript/lib/tsc.js:17174:45
      1    0.0%    0.1%  LazyCompile: ~isDeclarationKind /app/node_modules/typescript/lib/tsc.js:10280:31
      1    0.0%    0.1%  LazyCompile: ~isBindingElement /app/node_modules/typescript/lib/tsc.js:9350:30
      1    0.0%    0.1%  LazyCompile: ~isAliasSymbolDeclaration /app/node_modules/typescript/lib/tsc.js:7235:38
      1    0.0%    0.1%  LazyCompile: ~hasRestParameter /app/node_modules/typescript/lib/tsc.js:7065:30
      1    0.0%    0.1%  LazyCompile: ~hasNonBindableDynamicName /app/node_modules/typescript/lib/tsc.js:23705:43
      1    0.0%    0.1%  LazyCompile: ~hasJSDocNodes /app/node_modules/typescript/lib/tsc.js:10449:27
      1    0.0%    0.1%  LazyCompile: ~hasInitializer /app/node_modules/typescript/lib/tsc.js:10457:28
      1    0.0%    0.1%  LazyCompile: ~hasDynamicName /app/node_modules/typescript/lib/tsc.js:7389:28
      1    0.0%    0.1%  LazyCompile: ~getWidenedTypeWithContext /app/node_modules/typescript/lib/tsc.js:28133:43
      1    0.0%    0.1%  LazyCompile: ~getWidenedTypeForVariableLikeDeclaration /app/node_modules/typescript/lib/tsc.js:22896:58
      1    0.0%    0.1%  LazyCompile: ~getWidenedType /app/node_modules/typescript/lib/tsc.js:28130:32
      1    0.0%    0.1%  LazyCompile: ~getVersionedSourceFileByPath /app/node_modules/typescript/lib/tsc.js:62185:46
      1    0.0%    0.1%  LazyCompile: ~getTypeWithThisArgument /app/node_modules/typescript/lib/tsc.js:23808:41
      1    0.0%    0.1%  LazyCompile: ~getTypeOfInstantiatedSymbol /app/node_modules/typescript/lib/tsc.js:23102:45
      1    0.0%    0.1%  LazyCompile: ~getTypeOfFuncClassEnumModule /app/node_modules/typescript/lib/tsc.js:23066:46
      1    0.0%    0.1%  LazyCompile: ~getTypeId /app/node_modules/typescript/lib/tsc.js:25432:27
      1    0.0%    0.1%  LazyCompile: ~getTypeFromUnionTypeNode /app/node_modules/typescript/lib/tsc.js:25634:42
      1    0.0%    0.1%  LazyCompile: ~getTypeFromTypeReference /app/node_modules/typescript/lib/tsc.js:25242:42
      1    0.0%    0.1%  LazyCompile: ~getTypeFromTypeLiteralOrFunctionOrConstructorTypeNode /app/node_modules/typescript/lib/tsc.js:25935:71
      1    0.0%    0.1%  LazyCompile: ~getTypeAliasInstantiation /app/node_modules/typescript/lib/tsc.js:25107:43
      1    0.0%    0.1%  LazyCompile: ~getTargetSymbol /app/node_modules/typescript/lib/tsc.js:36972:33
      1    0.0%    0.1%  LazyCompile: ~getSymbol /app/node_modules/typescript/lib/tsc.js:20316:27
      1    0.0%    0.1%  LazyCompile: ~getSignaturesOfType /app/node_modules/typescript/lib/tsc.js:24540:37
      1    0.0%    0.1%  LazyCompile: ~getSignaturesOfStructuredType /app/node_modules/typescript/lib/tsc.js:24533:47
      1    0.0%    0.1%  LazyCompile: ~getSelectedModifierFlags /app/node_modules/typescript/lib/tsc.js:8252:38
      1    0.0%    0.1%  LazyCompile: ~getReturnTypeOfSignature /app/node_modules/typescript/lib/tsc.js:24876:42
      1    0.0%    0.1%  LazyCompile: ~getResolvedBaseConstraint /app/node_modules/typescript/lib/tsc.js:24336:43
      1    0.0%    0.1%  LazyCompile: ~getRelationKey /app/node_modules/typescript/lib/tsc.js:27737:32
      1    0.0%    0.1%  LazyCompile: ~getPropertyNameForPropertyNameNode /app/node_modules/typescript/lib/tsc.js:7404:48
      1    0.0%    0.1%  LazyCompile: ~getNumParametersToCheckForSignatureRelatability /app/node_modules/typescript/lib/tsc.js:26654:65
      1    0.0%    0.1%  LazyCompile: ~getNormalizedParts /app/node_modules/typescript/lib/tsc.js:1627:32
      1    0.0%    0.1%  LazyCompile: ~getNameOfDeclaration /app/node_modules/typescript/lib/tsc.js:9074:34
      1    0.0%    0.1%  LazyCompile: ~getModuleInstanceStateWorker /app/node_modules/typescript/lib/tsc.js:15816:42
      1    0.0%    0.1%  LazyCompile: ~getModifierFlagsNoCache /app/node_modules/typescript/lib/tsc.js:8265:37
      1    0.0%    0.1%  LazyCompile: ~getMinTypeArgumentCount /app/node_modules/typescript/lib/tsc.js:24652:41
      1    0.0%    0.1%  LazyCompile: ~getMembersOfDeclaration /app/node_modules/typescript/lib/tsc.js:6385:37
      1    0.0%    0.1%  LazyCompile: ~getLiteralTypeFromPropertyName /app/node_modules/typescript/lib/tsc.js:25722:48
      1    0.0%    0.1%  LazyCompile: ~getLateBoundSymbol /app/node_modules/typescript/lib/tsc.js:23793:36
      1    0.0%    0.1%  LazyCompile: ~getIndexedAccessType /app/node_modules/typescript/lib/tsc.js:25889:38
      1    0.0%    0.1%  LazyCompile: ~getIndexDeclarationOfSymbol /app/node_modules/typescript/lib/tsc.js:24973:45
      1    0.0%    0.1%  LazyCompile: ~getImmediatelyInvokedFunctionExpression /app/node_modules/typescript/lib/tsc.js:6584:53
      1    0.0%    0.1%  LazyCompile: ~getIdentifierToken /app/node_modules/typescript/lib/tsc.js:4927:36
      1    0.0%    0.1%  LazyCompile: ~getFreshTypeOfLiteralType /app/node_modules/typescript/lib/tsc.js:26058:43
      1    0.0%    0.1%  LazyCompile: ~getFalsyFlags /app/node_modules/typescript/lib/tsc.js:27980:31
      1    0.0%    0.1%  LazyCompile: ~getEscapedTextOfIdentifierOrLiteral /app/node_modules/typescript/lib/tsc.js:7436:49
      1    0.0%    0.1%  LazyCompile: ~getEffectiveTypeAnnotationNode /app/node_modules/typescript/lib/tsc.js:8055:44
      1    0.0%    0.1%  LazyCompile: ~getDeclaredTypeOfClassOrInterface /app/node_modules/typescript/lib/tsc.js:23438:51
      1    0.0%    0.1%  LazyCompile: ~getContainingFunction /app/node_modules/typescript/lib/tsc.js:6482:35
      1    0.0%    0.1%  LazyCompile: ~getConstraintFromTypeParameter /app/node_modules/typescript/lib/tsc.js:25003:48
      1    0.0%    0.1%  LazyCompile: ~getConstraintDeclaration /app/node_modules/typescript/lib/tsc.js:25000:42
      1    0.0%    0.1%  LazyCompile: ~getCombinedNodeFlags /app/node_modules/typescript/lib/tsc.js:8919:34
      1    0.0%    0.1%  LazyCompile: ~getCombinedModifierFlags /app/node_modules/typescript/lib/tsc.js:8903:38
      1    0.0%    0.1%  LazyCompile: ~getCachedFileSystemEntriesForBaseDir /app/node_modules/typescript/lib/tsc.js:58819:54
      1    0.0%    0.1%  LazyCompile: ~getBaseFileName /app/node_modules/typescript/lib/tsc.js:1819:29
      1    0.0%    0.1%  LazyCompile: ~getAliasSymbolForTypeNode /app/node_modules/typescript/lib/tsc.js:25954:43
      1    0.0%    0.1%  LazyCompile: ~fs.readFileSync fs.js:548:27
      1    0.0%    0.1%  LazyCompile: ~findAncestor /app/node_modules/typescript/lib/tsc.js:295:26
      1    0.0%    0.1%  LazyCompile: ~fillMissingTypeArguments /app/node_modules/typescript/lib/tsc.js:24663:42
      1    0.0%    0.1%  LazyCompile: ~fileExists /app/node_modules/typescript/lib/tsc.js:61962:34
      1    0.0%    0.1%  LazyCompile: ~createTypeMapper /app/node_modules/typescript/lib/tsc.js:26228:34
      1    0.0%    0.1%  LazyCompile: ~createType /app/node_modules/typescript/lib/tsc.js:21325:28
      1    0.0%    0.1%  LazyCompile: ~createSymbolTable /app/node_modules/typescript/lib/tsc.js:159:31
      1    0.0%    0.1%  LazyCompile: ~createSymbol /app/node_modules/typescript/lib/tsc.js:20131:30
      1    0.0%    0.1%  LazyCompile: ~createJSDocComment /app/node_modules/typescript/lib/tsc.js:15037:44
      1    0.0%    0.1%  LazyCompile: ~createIdentifier /app/node_modules/typescript/lib/tsc.js:11402:34
      1    0.0%    0.1%  LazyCompile: ~createEntityNameFromSymbolChain /app/node_modules/typescript/lib/tsc.js:22260:57
      1    0.0%    0.1%  LazyCompile: ~createCommentWriter /app/node_modules/typescript/lib/tsc.js:54168:33
      1    0.0%    0.1%  LazyCompile: ~contains /app/node_modules/typescript/lib/tsc.js:391:22
      1    0.0%    0.1%  LazyCompile: ~compareProperties /app/node_modules/typescript/lib/tsc.js:27800:35
      1    0.0%    0.1%  LazyCompile: ~collectModuleReferences /app/node_modules/typescript/lib/tsc.js:60237:45
      1    0.0%    0.1%  LazyCompile: ~checkVariableDeclaration /app/node_modules/typescript/lib/tsc.js:36187:42
      1    0.0%    0.1%  LazyCompile: ~checkTypeParameterListsIdentical /app/node_modules/typescript/lib/tsc.js:36773:50
      1    0.0%    0.1%  LazyCompile: ~checkTypeForDuplicateIndexSignatures /app/node_modules/typescript/lib/tsc.js:34786:54
      1    0.0%    0.1%  LazyCompile: ~checkStrictModeEvalOrArguments /app/node_modules/typescript/lib/tsc.js:17177:48
      1    0.0%    0.1%  LazyCompile: ~checkPropertyDeclaration /app/node_modules/typescript/lib/tsc.js:34823:42
      1    0.0%    0.1%  LazyCompile: ~checkObjectTypeForDuplicateDeclarations /app/node_modules/typescript/lib/tsc.js:34759:57
      1    0.0%    0.1%  LazyCompile: ~checkMethodDeclaration /app/node_modules/typescript/lib/tsc.js:34828:40
      1    0.0%    0.1%  LazyCompile: ~checkInheritedPropertiesAreIdentical /app/node_modules/typescript/lib/tsc.js:37031:54
      1    0.0%    0.1%  LazyCompile: ~checkIndexConstraints /app/node_modules/typescript/lib/tsc.js:36674:39
      1    0.0%    0.1%  LazyCompile: ~checkGrammarTypeOperatorNode /app/node_modules/typescript/lib/tsc.js:39739:46
      1    0.0%    0.1%  LazyCompile: ~checkGrammarTypeArguments /app/node_modules/typescript/lib/tsc.js:39456:43
      1    0.0%    0.1%  LazyCompile: ~checkGrammarMethod /app/node_modules/typescript/lib/tsc.js:39779:36
      1    0.0%    0.1%  LazyCompile: ~checkFunctionDeclaration /app/node_modules/typescript/lib/tsc.js:35604:42
      1    0.0%    0.1%  LazyCompile: ~checkExpression /app/node_modules/typescript/lib/tsc.js:34371:33
      1    0.0%    0.1%  LazyCompile: ~checkExportsOnMergedDeclarations /app/node_modules/typescript/lib/tsc.js:35237:50
      1    0.0%    0.1%  LazyCompile: ~checkCollisionWithCapturedThisVariable /app/node_modules/typescript/lib/tsc.js:35908:56
      1    0.0%    0.1%  LazyCompile: ~checkCollisionWithCapturedNewTargetVariable /app/node_modules/typescript/lib/tsc.js:35913:61
      1    0.0%    0.1%  LazyCompile: ~bindPropertyOrMethodOrAccessor /app/node_modules/typescript/lib/tsc.js:17758:48
      1    0.0%    0.1%  LazyCompile: ~bindFunctionOrConstructorType /app/node_modules/typescript/lib/tsc.js:17071:47
      1    0.0%    0.1%  LazyCompile: ~bindChildrenWorker /app/node_modules/typescript/lib/tsc.js:16218:36
      1    0.0%    0.1%  LazyCompile: ~bindChildren /app/node_modules/typescript/lib/tsc.js:16178:30
      1    0.0%    0.1%  LazyCompile: ~arrayFrom /app/node_modules/typescript/lib/tsc.js:1095:23
      1    0.0%    0.1%  LazyCompile: ~addToContainerChain /app/node_modules/typescript/lib/tsc.js:16957:37
      1    0.0%    0.1%  LazyCompile: ~addTag /app/node_modules/typescript/lib/tsc.js:15161:32
      1    0.0%    0.1%  LazyCompile: ~_unrefTimer net.js:268:52
      1    0.0%    0.1%  LazyCompile: ~_addListener events.js:233:22
      1    0.0%    0.1%  LazyCompile: ~StackPush native array.js:79:19
      1    0.0%    0.1%  LazyCompile: ~StackPop native array.js:82:18
      1    0.0%    0.1%  LazyCompile: ~Socket._writeGeneric net.js:721:42
      1    0.0%    0.1%  LazyCompile: ~<anonymous> /app/node_modules/typescript/lib/tsc.js:35666:83
      1    0.0%    0.1%  LazyCompile: ~<anonymous> /app/node_modules/typescript/lib/tsc.js:2492:25
      1    0.0%    0.1%  LazyCompile: ~<anonymous> /app/node_modules/typescript/lib/tsc.js:24406:125
      1    0.0%    0.1%  LazyCompile: ~<anonymous> /app/node_modules/typescript/lib/tsc.js:21359:38
      1    0.0%    0.1%  LazyCompile: ~<anonymous> /app/node_modules/typescript/lib/tsc.js:20248:37
      1    0.0%    0.1%  LazyCompile: ~<anonymous> /app/node_modules/typescript/lib/tsc.js:18815:55
      1    0.0%    0.1%  LazyCompile: *typeRelatedToSomeType /app/node_modules/typescript/lib/tsc.js:27037:43
      1    0.0%    0.1%  LazyCompile: *typeArgumentsFromTypeReferenceNode /app/node_modules/typescript/lib/tsc.js:25261:52
      1    0.0%    0.1%  LazyCompile: *signaturesIdenticalTo /app/node_modules/typescript/lib/tsc.js:27558:43
      1    0.0%    0.1%  LazyCompile: *resolveTypeReferenceName /app/node_modules/typescript/lib/tsc.js:25150:42
      1    0.0%    0.1%  LazyCompile: *parseUnionOrIntersectionType /app/node_modules/typescript/lib/tsc.js:12538:46
      1    0.0%    0.1%  LazyCompile: *parseTypeOperatorOrHigher /app/node_modules/typescript/lib/tsc.js:12523:43
      1    0.0%    0.1%  LazyCompile: *parseType /app/node_modules/typescript/lib/tsc.js:12618:27
      1    0.0%    0.1%  LazyCompile: *parsePropertyNameWorker /app/node_modules/typescript/lib/tsc.js:11427:41
      1    0.0%    0.1%  LazyCompile: *parseOptionalToken /app/node_modules/typescript/lib/tsc.js:11315:36
      1    0.0%    0.1%  LazyCompile: *parseNonArrayType /app/node_modules/typescript/lib/tsc.js:12379:35
      1    0.0%    0.1%  LazyCompile: *parseKeywordAndNoDot /app/node_modules/typescript/lib/tsc.js:12353:38
      1    0.0%    0.1%  LazyCompile: *parseJSDocCommentWorker /app/node_modules/typescript/lib/tsc.js:14927:45
      1    0.0%    0.1%  LazyCompile: *parseIntersectionTypeOrHigher /app/node_modules/typescript/lib/tsc.js:12552:47
      1    0.0%    0.1%  LazyCompile: *parseIdentifierName /app/node_modules/typescript/lib/tsc.js:11419:37
      1    0.0%    0.1%  LazyCompile: *isTypeParameterSymbolDeclaredInContainer /app/node_modules/typescript/lib/tsc.js:20662:58
      1    0.0%    0.1%  LazyCompile: *isSimpleTypeRelatedTo /app/node_modules/typescript/lib/tsc.js:26713:39
      1    0.0%    0.1%  LazyCompile: *isObjectLiteralType /app/node_modules/typescript/lib/tsc.js:28664:37
      1    0.0%    0.1%  LazyCompile: *isListTerminator /app/node_modules/typescript/lib/tsc.js:11588:34
      1    0.0%    0.1%  LazyCompile: *isFunctionLike /app/node_modules/typescript/lib/tsc.js:9900:28
      1    0.0%    0.1%  LazyCompile: *isConflictMarkerTrivia /app/node_modules/typescript/lib/tsc.js:4327:36
      1    0.0%    0.1%  LazyCompile: *hasTypeParameterDefault /app/node_modules/typescript/lib/tsc.js:24425:41
      1    0.0%    0.1%  LazyCompile: *hasModifier /app/node_modules/typescript/lib/tsc.js:8240:25
      1    0.0%    0.1%  LazyCompile: *hasDynamicName /app/node_modules/typescript/lib/tsc.js:7389:28
      1    0.0%    0.1%  LazyCompile: *getUnionTypeFromSortedList /app/node_modules/typescript/lib/tsc.js:25615:44
      1    0.0%    0.1%  LazyCompile: *getTypeReferenceType /app/node_modules/typescript/lib/tsc.js:25156:38
      1    0.0%    0.1%  LazyCompile: *getTypeFromTypeReference /app/node_modules/typescript/lib/tsc.js:25242:42
      1    0.0%    0.1%  LazyCompile: *getThisTypeOfSignature /app/node_modules/typescript/lib/tsc.js:24849:40
      1    0.0%    0.1%  LazyCompile: *getSignaturesOfType /app/node_modules/typescript/lib/tsc.js:24540:37
      1    0.0%    0.1%  LazyCompile: *getSignatureFromDeclaration /app/node_modules/typescript/lib/tsc.js:24687:45
      1    0.0%    0.1%  LazyCompile: *getResolvedMembersOrExportsOfSymbol /app/node_modules/typescript/lib/tsc.js:23763:53
      1    0.0%    0.1%  LazyCompile: *getPropertyOfUnionOrIntersectionType /app/node_modules/typescript/lib/tsc.js:24508:54
      1    0.0%    0.1%  LazyCompile: *getPropertiesOfType /app/node_modules/typescript/lib/tsc.js:24278:37
      1    0.0%    0.1%  LazyCompile: *getMergedSymbol /app/node_modules/typescript/lib/tsc.js:21298:33
      1    0.0%    0.1%  LazyCompile: *getLiteralTypeFromPropertyName /app/node_modules/typescript/lib/tsc.js:25722:48
      1    0.0%    0.1%  LazyCompile: *getEffectiveDeclarationFlags /app/node_modules/typescript/lib/tsc.js:35055:46
      1    0.0%    0.1%  LazyCompile: *filter /app/node_modules/typescript/lib/tsc.js:426:20
      1    0.0%    0.1%  LazyCompile: *createTypeReference /app/node_modules/typescript/lib/tsc.js:25052:37
      1    0.0%    0.1%  LazyCompile: *containsIdenticalType /app/node_modules/typescript/lib/tsc.js:25493:39
      1    0.0%    0.1%  LazyCompile: *checkSignatureDeclaration /app/node_modules/typescript/lib/tsc.js:34620:43
      1    0.0%    0.1%  LazyCompile: *checkParameter /app/node_modules/typescript/lib/tsc.js:34511:32
      1    0.0%    0.1%  LazyCompile: *checkGrammarFunctionLikeDeclaration /app/node_modules/typescript/lib/tsc.js:39386:53
      1    0.0%    0.1%  LazyCompile: *checkExportsOnMergedDeclarations /app/node_modules/typescript/lib/tsc.js:35237:50
      1    0.0%    0.1%  LazyCompile: *bindWorker /app/node_modules/typescript/lib/tsc.js:17309:28
      1    0.0%    0.1%  LazyCompile: *bindParameter /app/node_modules/typescript/lib/tsc.js:17715:31
      1    0.0%    0.1%  LazyCompile: *bindContainer /app/node_modules/typescript/lib/tsc.js:16108:31
      1    0.0%    0.1%  LazyCompile: *append /app/node_modules/typescript/lib/tsc.js:872:20
      1    0.0%    0.1%  LazyCompile: *Join native array.js:119:14
      1    0.0%    0.1%  LazyCompile: *<anonymous> /app/node_modules/typescript/lib/tsc.js:14943:67
      1    0.0%    0.1%  KeyedStoreIC: A keyed store IC from the snapshot
      1    0.0%    0.1%  Handler: An IC handler from the snapshot {1}
      1    0.0%    0.1%  Handler: An IC handler from the snapshot
      1    0.0%    0.1%  Builtin: StringPrototypeSubstr
      1    0.0%    0.1%  Builtin: StringPrototypeReplace
      1    0.0%    0.1%  Builtin: StringCharCodeAt
      1    0.0%    0.1%  Builtin: StrictEqual
      1    0.0%    0.1%  Builtin: StoreICStrict_Uninitialized
      1    0.0%    0.1%  Builtin: ObjectDefineProperty
      1    0.0%    0.1%  Builtin: MapGet
      1    0.0%    0.1%  Builtin: LoadIC_Uninitialized
      1    0.0%    0.1%  Builtin: LoadICProtoArray
      1    0.0%    0.1%  Builtin: KeyedStoreIC_Megamorphic_Strict
      1    0.0%    0.1%  Builtin: JSBuiltinsConstructStub
      1    0.0%    0.1%  Builtin: ConstructFunction
      1    0.0%    0.1%  Builtin: Construct {1}
      1    0.0%    0.1%  Builtin: AdaptorWithExitFrame

 [C++]:
   ticks  total  nonlib   name

 [Summary]:
   ticks  total  nonlib   name
   1591   30.8%   94.9%  JavaScript
      0    0.0%    0.0%  C++
    240    4.6%   14.3%  GC
   3492   67.6%          Shared libraries
     86    1.7%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   1831   35.4%  /usr/local/bin/node
   1667   91.0%    /usr/local/bin/node
    253   15.2%      LazyCompile: ~directoryExists /app/node_modules/typescript/lib/tsc.js:2766:37
    249   98.4%        LazyCompile: ~directoryExists /app/node_modules/typescript/lib/tsc.js:61964:39
    249  100.0%          LazyCompile: ~directoryExists /app/node_modules/typescript/lib/tsc.js:58876:33
    249  100.0%            LazyCompile: ~compilerHost.directoryExists /app/node_modules/typescript/lib/tsc.js:62085:82
    218   13.1%      LazyCompile: ~fileExists /app/node_modules/typescript/lib/tsc.js:61962:34
    218  100.0%        LazyCompile: ~fileExists /app/node_modules/typescript/lib/tsc.js:58870:28
